-10.152209366089,-5.05519772414249,-5.05519772860113,-10.153199679032
-10.1495894117061,-10.1531995657996,-10.1531996790582,-10.1531996790034
-10.1531323398478,-5.10077213763915,-5.10030435477514,-10.1531996790181
-10.15319160424,-5.10077211665183,-10.1531242789223,-10.153199678872
-10.1517534188884,-5.05519768139296,-10.1525117963393,-2.63047166840657
-10.1503316316632,-2.63047165335745,-9.91873366183266,-5.10077214031698
-10.152598726127,-2.63047166540873,-5.10077214018011,-2.63047166840748
-10.1450933016258,-10.1531993302835,-9.63360294372125,-10.1531996789877
-10.1531994727189,-5.10077213523465,-10.1531996703518,-10.1531996789398
-10.1531849782827,-5.1007720426997,-5.10077214033199,-5.10077214032591
-10.1528408019415,-2.68286038832148,-10.1531996790582,-10.1531996790295
-10.1530416587911,-2.68286038946706,-10.1385343419911,-10.1531996789699
-10.1514230987012,-5.1007721133758,-10.1262063772719,-10.1531996790307
-5.09799063072102,-5.10077213781069,-5.10077214031761,-10.1531996790465
-10.1523883525444,-10.1531993000027,-10.1531996790582,-2.63047166840852
-10.1079343828431,-5.05519764775647,-5.10077214018416,-10.1531996789403
-10.1521849796402,-5.05519768628806,-5.10077078358684,-5.10077214031272
-10.153197493102,-5.05519770874504,-5.04888511870011,-10.1531996790251
-10.153159167323,-5.05519771905001,-2.6304715925023,-5.10077214032204
-10.1525544385542,-5.1007721145558,-5.10077214032887,-10.1531996789042
-10.1531883759692,-2.63047165657196,-5.10077178558009,-5.05519772891618
-10.1524055756012,-5.05519770370371,-2.6304506941794,-2.68286039569037
-10.1531495848127,-2.6828603639208,-5.10077214023845,-10.1531996789637
-10.1519428039282,-2.63047165988681,-10.153199679057,-10.153199678957
-10.1519776906131,-5.05519772248545,-10.1520490361999,-2.68286039568573
-10.1531855167727,-2.68286032795142,-5.10052294666106,-10.1531996789812
-10.1529658791632,-5.05519766298169,-5.10077213990099,-2.63047166840511
-10.1334366559337,-10.1531996279104,-5.10077165657087,-2.68286039568997
-10.1528440087893,-5.05519772270231,-10.1531996747164,-10.1531996790259
-10.1531993713362,-2.68286037901835,-5.10077214033193,-10.1531996790261
