-1.03162845348988,-1.03162845269552,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162845215579,-1.03162845348988,-1.03162845348982
-1.03162845348453,-1.03162845348448,-1.03162845348405,-1.03162845348983
-1.03162845333806,-1.03162844752569,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162845327969,-1.03162845348988,-1.03162845348987
-1.03162845348988,-1.03162845299647,-1.03162845348988,-1.03162845348987
-1.03162845348988,-1.03162845189705,-1.03162845348988,-1.03162845348983
-1.03162845222524,-1.03162844281262,-1.03162845348988,-1.03162845348988
-1.03162845348988,-1.03162845132105,-1.03162845203433,-1.03162845348982
-1.03162845348988,-1.03162845328716,-1.03162720811732,-1.03162845348987
-1.03162845348988,-1.03162844983864,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162843254744,-1.03162845348988,-1.03162845348971
-1.03162845348988,-1.03162845149597,-1.03162845348988,-1.03162845348987
-1.03162845253069,-1.03162845343598,-1.03162845348988,-1.03162845348987
-1.03162845348988,-1.03162845285183,-1.03162845283496,-1.03162845348986
-1.03162845348988,-1.03162845330492,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162845347543,-1.03162845348988,-1.03162845348981
-1.03162845315651,-1.03162845280327,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162844621763,-1.03162845348988,-1.03162845348986
-1.03162845348766,-0.215463823831886,-1.03162843501004,-1.03162845348986
-1.03162845348988,-1.03162845341927,-1.03162845348988,-1.03162845348986
-1.03162845348988,-1.03162845262618,-1.03162845348988,-1.03162845348988
-1.03162845348988,-1.03162845336525,-1.03162845348988,-1.03162845348986
-1.0316284534896,-1.0316284533539,-1.03162807508458,-1.03162845348987
-1.03162845348988,-1.03162845308349,-1.03162845348988,-1.03162845348974
-1.03162845348936,-1.03162845252701,-1.0316269542809,-1.03162845348987
-1.03162845348988,-1.03162845070111,-1.03162845348988,-1.03162845348982
-1.03162845348575,-1.03162844950429,-1.03162845348988,-1.03162845348987
-1.03162845348988,-1.03162845083557,-1.03162845348988,-1.03162845348987
-1.03162845348988,-1.03162844610287,-1.03162845344481,-1.03162845348986
