-2976.41691356556,-454.490501069551,-3295.81316439195,-2923.44707261056
-2923.91075363538,-454.490566147845,-2441.3241248672,-3084.35791502123
-2436.68735205394,-454.490596146892,-2900.14627094283,-2726.04169362967
-2482.56491515931,-454.490083637496,-2841.41718759894,-2091.32285584134
-2881.94149651834,-454.490580902618,-2793.45903588554,-2607.60335901789
-3239.49617915317,-454.490524999482,-2166.37589164362,-2767.03275281984
-2864.35391411995,-454.490512136823,-2940.25360437925,-2962.91836286081
-2899.60643472334,-454.490525042966,-2768.37262004941,-2386.92125322209
-2616.78370067824,-454.490570682382,-2683.23532754442,-2466.39661329002
-2747.55098834243,-454.490405203307,-3088.74446217889,-2662.03857313396
-2859.43233355112,-454.490404682136,-2429.50039890011,-2487.6150634109
-2486.21965235725,-454.490586476944,-2832.1074213422,-3260.5421361304
-2759.60077975578,-454.490579531588,-2505.5143925565,-2669.64296608299
-2607.41575284282,-454.490527560799,-2891.23258332677,-2517.32615580576
-2764.10182605599,-454.490089322928,-3310.19521300635,-3004.93123485893
-2668.34870505016,-454.490374892263,-2872.92964698133,-3439.7058203442
-2785.69868332487,-454.490504740928,-3213.66095912241,-2605.9944209532
-2729.3551560449,-454.490581652349,-2673.1476882949,-3120.84974216388
-2820.08932988759,-454.490545941291,-3409.93113047654,-2708.78047258842
-2785.45931838214,-454.490556984916,-3442.14703294311,-2268.48819783124
-2721.72722400323,-454.489931888261,-2713.09432008841,-3044.80589329296
-2626.75559105143,-454.490581151097,-2481.10742563527,-3239.2880767747
-2564.71050381912,-454.490381543619,-2518.82920647081,-2293.07390288851
-2390.1132836897,-454.490571751368,-2248.30255992484,-2880.90475971195
-2594.06626851872,-454.490527909721,-3482.2807828112,-2758.21640055764
-3075.93300927018,-454.4903395167,-2444.62602426643,-2747.2957529837
-2962.86880012591,-454.490501140418,-3127.8771214644,-2492.14448750631
-3216.66305209642,-454.490405906278,-2127.67967818863,-3143.5991065865
-2860.93537354189,-454.490597201046,-2748.11813344725,-2725.94981511081
-2672.8917149089,-454.490534777718,-3682.74878763086,-3202.82915111564
